cert,name,current,cl_cv,pc,ebay_avg,ebay_count,ebay_reject,ebay_kw,ebay_url,winner,base,new_price,action,reason
131611480,Mewtwo GX (Secret),970.0,811.00,875.31,958.00,66,,2017 Mewtwo Gx Shining Legends-Secret #78 Sun & Moon Shining Legends PSA 8,https://www.ebay.com/sch/i.html?_nkw=2017+Mewtwo+Gx+Shining+Legends-Secret+%2378+Sun+%26+Moon+Shining+Legends+PSA+8&LH_Sold=1&LH_Complete=1&_ipg=120,EBAY,958.00,985,skip-below-tier-threshold,
134321907,M Sableye & Tyranitar GX (FA),395.0,375.00,380.00,,0,need>=3 (got 0),2019 M.sbleye Tyranitar Gx Unified Minds-Fa #226 Sun & Moon Unified Minds PSA 9,https://www.ebay.com/sch/i.html?_nkw=2019+M.sbleye+Tyranitar+Gx+Unified+Minds-Fa+%23226+Sun+%26+Moon+Unified+Minds+PSA+9&LH_Sold=1&LH_Complete=1&_ipg=120,PC,380.00,395,no-change,
139036804,Zapdos Holo,120.0,100.00,,112.87,47,,1999 Zapdos #16 Game PSA 8,https://www.ebay.com/sch/i.html?_nkw=1999+Zapdos+%2316+Game+PSA+8&LH_Sold=1&LH_Complete=1&_ipg=120,EBAY,112.87,120,no-change,
143540438,Roaring Moon ex (Special Illustration Rare),945.0,849.00,830.00,903.33,43,,2025 Roaring Moon Ex Special Illustration Rare #162 Prismatic Evolutions PSA 10,https://www.ebay.com/sch/i.html?_nkw=2025+Roaring+Moon+Ex+Special+Illustration+Rare+%23162+Prismatic+Evolutions+PSA+10&LH_Sold=1&LH_Complete=1&_ipg=120,EBAY,903.33,930,skip-not-lowering,
146746311,Mega Latias ex (Special Illustration Rare),320.0,299.92,300.50,289.12,107,,2025 Mega Latias Ex Special Illustration Rare #181 Mega Evolution PSA 10,https://www.ebay.com/sch/i.html?_nkw=2025+Mega+Latias+Ex+Special+Illustration+Rare+%23181+Mega+Evolution+PSA+10&LH_Sold=1&LH_Complete=1&_ipg=120,PC,300.50,315,skip-not-lowering,
147655076,FA Pikachu VMAX,415.0,380.00,378.00,396.65,13,,2020 Full Art Pikachu Vmax VIVID Voltage-Secret #188 Sword & Shield VIVID Voltage PSA 10,https://www.ebay.com/sch/i.html?_nkw=2020+Full+Art+Pikachu+Vmax+VIVID+Voltage-Secret+%23188+Sword+%26+Shield+VIVID+Voltage+PSA+10&LH_Sold=1&LH_Complete=1&_ipg=120,EBAY,396.65,410,skip-not-lowering,
3914522049,Feraligatr Holo,160.0,151.00,,,0,need>=3 (got 0),2000 Feraligatr Holo #5 Neo Genesis CGC 8.5,https://www.ebay.com/sch/i.html?_nkw=2000+Feraligatr+Holo+%235+Neo+Genesis+CGC+8.5&LH_Sold=1&LH_Complete=1&_ipg=120,CL,151.00,160,no-change,
4321131035,Blastoise ex (Special Art Rare),400.0,350.00,,,0,need>=3 (got 0),2023 Blastoise ex Special Art Rare Holo #202 Card 151 Japanese CGC PRISTINE 10,https://www.ebay.com/sch/i.html?_nkw=2023+Blastoise+ex+Special+Art+Rare+Holo+%23202+Card+151+Japanese+CGC+PRISTINE+10&LH_Sold=1&LH_Complete=1&_ipg=120,CL,350.00,365,skip-not-lowering,
4322429002,Eevee (Yu Nagaba),300.0,250.00,,,0,need>=3 (got 0),2023 Eevee YU NAGABA x Pokémon #062 Scarlet & Violet Promos Japanese CGC PRISTINE 10,https://www.ebay.com/sch/i.html?_nkw=2023+Eevee+YU+NAGABA+x+Pok%C3%A9mon+%23062+Scarlet+%26+Violet+Promos+Japanese+CGC+PRISTINE+10&LH_Sold=1&LH_Complete=1&_ipg=120,CL,250.00,260,skip-not-lowering,
6130902118,Mega Charizard X ex (UPC Promo),320.0,350.00,,,0,need>=3 (got 0),2025 Mega Charizard X ex Mega Charizard X ex UPC #023 Black Star Promos CGC PRISTINE 10,https://www.ebay.com/sch/i.html?_nkw=2025+Mega+Charizard+X+ex+Mega+Charizard+X+ex+UPC+%23023+Black+Star+Promos+CGC+PRISTINE+10&LH_Sold=1&LH_Complete=1&_ipg=120,CL,350.00,365,raise,
6136935033,Umbreon Gold Star,530.0,430.00,,,0,need>=3 (got 0),2021 Umbreon ☆ POP Series 5 Holo #17 Celebrations - Classic Coll. CGC PRISTINE 10,https://www.ebay.com/sch/i.html?_nkw=2021+Umbreon+%E2%98%86+POP+Series+5+Holo+%2317+Celebrations+-+Classic+Coll.+CGC+PRISTINE+10&LH_Sold=1&LH_Complete=1&_ipg=120,CL,430.00,445,skip-not-lowering,
65570347,Venusaur Holo,245.0,163.00,,217.84,44,,1999 Venusaur #15 Game PSA 7,https://www.ebay.com/sch/i.html?_nkw=1999+Venusaur+%2315+Game+PSA+7&LH_Sold=1&LH_Complete=1&_ipg=120,EBAY,217.84,230,skip-not-lowering,
72016903,Charizard (Reverse Foil),265.0,220.00,175.25,750.55,115,,2016 Charizard Evolutions #11 Xy Evolutions PSA 9,https://www.ebay.com/sch/i.html?_nkw=2016+Charizard+Evolutions+%2311+Xy+Evolutions+PSA+9&LH_Sold=1&LH_Complete=1&_ipg=120,EBAY,750.55,770,skip-sanity-cap-2x,
84566703,Moltres,1185.0,827.00,,1113.33,8,,1998 Moltres Series II #146 Vending PSA 10,https://www.ebay.com/sch/i.html?_nkw=1998+Moltres+Series+II+%23146+Vending+PSA+10&LH_Sold=1&LH_Complete=1&_ipg=120,EBAY,1113.33,1140,skip-not-lowering,
94676138,Pikachu with Grey Felt Hat (FA),3580.0,3016.73,,2982.30,111,,2023 Pikachu with Grey Felt Hat Full Art #085 SVP Black Star Promos PSA 10,https://www.ebay.com/sch/i.html?_nkw=2023+Pikachu+with+Grey+Felt+Hat+Full+Art+%23085+SVP+Black+Star+Promos+PSA+10&LH_Sold=1&LH_Complete=1&_ipg=120,CL,3016.73,3085,skip-not-lowering,
95199161,FA Arceus VSTAR,450.0,429.00,430.00,431.66,19,,2023 Full Art Arceus Vstar Crown Zenith-Secret #GG70 Sword and Shield Crown Zenith PSA 10,https://www.ebay.com/sch/i.html?_nkw=2023+Full+Art+Arceus+Vstar+Crown+Zenith-Secret+%23GG70+Sword+and+Shield+Crown+Zenith+PSA+10&LH_Sold=1&LH_Complete=1&_ipg=120,EBAY,431.66,445,skip-not-lowering,
95276041,Charizard ex (Ultra Rare),215.0,174.99,201.25,207.32,105,,2023 Charizard Ex Ultra Rare #215 Obsidian Flames PSA 10,https://www.ebay.com/sch/i.html?_nkw=2023+Charizard+Ex+Ultra+Rare+%23215+Obsidian+Flames+PSA+10&LH_Sold=1&LH_Complete=1&_ipg=120,EBAY,207.32,220,skip-below-tier-threshold,
98517579,FA Shaymin EX,505.0,491.00,,,0,need>=3 (got 0),2017 Full Art Shaymin Ex Xy Collection Promo #77a Premium Trainer Xy Collection Promo PSA 8,https://www.ebay.com/sch/i.html?_nkw=2017+Full+Art+Shaymin+Ex+Xy+Collection+Promo+%2377a+Premium+Trainer+Xy+Collection+Promo+PSA+8&LH_Sold=1&LH_Complete=1&_ipg=120,CL,491.00,505,no-change,
99513425,Latias ex (Special Art Rare),300.0,225.00,,273.47,51,,2024 Latias Ex Special Art Rare #087 Sv7a-Paradise Dragona PSA 10,https://www.ebay.com/sch/i.html?_nkw=2024+Latias+Ex+Special+Art+Rare+%23087+Sv7a-Paradise+Dragona+PSA+10&LH_Sold=1&LH_Complete=1&_ipg=120,EBAY,273.47,285,skip-not-lowering,
143516232,Reshiram ex (Black White Rare),1625.0,1375.00,1502.23,1527.50,119,,2025 Reshiram Ex Black White Rare #173 White Flare PSA 10,https://www.ebay.com/sch/i.html?_nkw=2025+Reshiram+Ex+Black+White+Rare+%23173+White+Flare+PSA+10&LH_Sold=1&LH_Complete=1&_ipg=120,EBAY*,1527.50,1625,no-change,equalized to duplicate ($1625)
6021612152,Ceruledge (Pokémon Day Promo Cosmos Holo),40.0,34.01,,,0,need>=3 (got 0),2024 Ceruledge Pokémon Day Promo (Cosmos Holo) #040 Paldean Fates - PAF EN CGC PRISTINE 10,https://www.ebay.com/sch/i.html?_nkw=2024+Ceruledge+Pok%C3%A9mon+Day+Promo+%28Cosmos+Holo%29+%23040+Paldean+Fates+-+PAF+EN+CGC+PRISTINE+10&LH_Sold=1&LH_Complete=1&_ipg=120,CL,34.01,40,no-change,
6021615021,Pikachu (World Championships),130.0,119.99,,,0,need>=3 (got 0),2024 Pikachu World Championships #190 Black Star Promos - Scarlet & Violet SVP EN CGC PRISTINE 10,https://www.ebay.com/sch/i.html?_nkw=2024+Pikachu+World+Championships+%23190+Black+Star+Promos+-+Scarlet+%26+Violet+SVP+EN+CGC+PRISTINE+10&LH_Sold=1&LH_Complete=1&_ipg=120,CL,119.99,130,no-change,
156593992,Reshiram ex (Black White Rare),1625.0,1375.00,1502.23,1527.50,119,,2025 Reshiram Ex Black White Rare #173 White Flare PSA 10,https://www.ebay.com/sch/i.html?_nkw=2025+Reshiram+Ex+Black+White+Rare+%23173+White+Flare+PSA+10&LH_Sold=1&LH_Complete=1&_ipg=120,EBAY*,1527.50,1625,no-change,equalized to duplicate ($1625)
104313026,Palafin (Illustration Rare),100.0,56.99,55.00,61.66,42,,2024 Palafin Illustration Rare #225 Paldean Fates PSA 10,https://www.ebay.com/sch/i.html?_nkw=2024+Palafin+Illustration+Rare+%23225+Paldean+Fates+PSA+10&LH_Sold=1&LH_Complete=1&_ipg=120,EBAY,61.66,70,skip-not-lowering,
148877417,FA Pikachu,775.0,750.00,699.76,752.00,27,,2022 Full Art Pikachu #205 Sword & Shield Vstar Universe PSA 10,https://www.ebay.com/sch/i.html?_nkw=2022+Full+Art+Pikachu+%23205+Sword+%26+Shield+Vstar+Universe+PSA+10&LH_Sold=1&LH_Complete=1&_ipg=120,EBAY,752.00,775,no-change,
68418830,Full Art Primal Groudon Ex,905.0,663.00,762.67,771.00,17,,2015 Full Art Primal Groudon Ex #97 Xy Ancient Origins PSA 9,https://www.ebay.com/sch/i.html?_nkw=2015+Full+Art+Primal+Groudon+Ex+%2397+Xy+Ancient+Origins+PSA+9&LH_Sold=1&LH_Complete=1&_ipg=120,EBAY,771.00,795,skip-not-lowering,
120833857,Boa Hancock,500.0,420.00,,474.96,119,,2025 Boa Hancock Psa Magazine Exclusive #038 One Piece Promos PSA 10,https://www.ebay.com/sch/i.html?_nkw=2025+Boa+Hancock+Psa+Magazine+Exclusive+%23038+One+Piece+Promos+PSA+10&LH_Sold=1&LH_Complete=1&_ipg=120,EBAY*,474.96,500,no-change,equalized to duplicate ($500)
87086702,Roaring Moon ex,255.0,201.50,222.50,246.69,62,,2023 Roaring Moon ex Special Illustration Rare #251 Scarlet & Violet Paradox Rift PSA 10,https://www.ebay.com/sch/i.html?_nkw=2023+Roaring+Moon+ex+Special+Illustration+Rare+%23251+Scarlet+%26+Violet+Paradox+Rift+PSA+10&LH_Sold=1&LH_Complete=1&_ipg=120,EBAY,246.69,260,skip-below-tier-threshold,
122262731,Full Art Charizard Ex,280.0,265.00,270.00,255.00,17,,2016 Full Art Charizard Ex Red & Blue Collection #XY121 Xy Black Star Promo PSA 8,https://www.ebay.com/sch/i.html?_nkw=2016+Full+Art+Charizard+Ex+Red+%26+Blue+Collection+%23XY121+Xy+Black+Star+Promo+PSA+8&LH_Sold=1&LH_Complete=1&_ipg=120,PC,270.00,280,no-change,
77238599,Full Art Arceus Vstar,465.0,429.00,430.00,431.66,20,,2023 Full Art Arceus Vstar Secret #GG70 Sword and Shield Crown Zenith PSA 10,https://www.ebay.com/sch/i.html?_nkw=2023+Full+Art+Arceus+Vstar+Secret+%23GG70+Sword+and+Shield+Crown+Zenith+PSA+10&LH_Sold=1&LH_Complete=1&_ipg=120,EBAY,431.66,445,skip-not-lowering,
52926440,Charizard Gx,135.0,110.00,115.27,124.99,120,,2019 Charizard Gx Hidden Fates Tins #SM211 Sm Black Star Promo PSA 10,https://www.ebay.com/sch/i.html?_nkw=2019+Charizard+Gx+Hidden+Fates+Tins+%23SM211+Sm+Black+Star+Promo+PSA+10&LH_Sold=1&LH_Complete=1&_ipg=120,EBAY,124.99,135,no-change,
134519910,Full Art Jolteon V,240.0,231.54,,198.33,21,,2021 Full Art Jolteon V #079 Sword & Shield Eevee Heroes PSA 10,https://www.ebay.com/sch/i.html?_nkw=2021+Full+Art+Jolteon+V+%23079+Sword+%26+Shield+Eevee+Heroes+PSA+10&LH_Sold=1&LH_Complete=1&_ipg=120,CL,231.54,240,no-change,
101388387,Eevee,135.0,111.50,,126.29,120,,2024 Eevee Art Rare #078 Sv5a-Crimson Haze PSA 10,https://www.ebay.com/sch/i.html?_nkw=2024+Eevee+Art+Rare+%23078+Sv5a-Crimson+Haze+PSA+10&LH_Sold=1&LH_Complete=1&_ipg=120,EBAY,126.29,135,no-change,
148603157,Espeon Ex,250.0,130.00,137.50,167.49,81,,2025 Espeon Ex Prismatic Evolutions Premium Figure Collection #175 Sv Black Star Promo PSA 10,https://www.ebay.com/sch/i.html?_nkw=2025+Espeon+Ex+Prismatic+Evolutions+Premium+Figure+Collection+%23175+Sv+Black+Star+Promo+PSA+10&LH_Sold=1&LH_Complete=1&_ipg=120,EBAY*,167.49,250,no-change,equalized to duplicate ($250)
148603151,Espeon VMAX,850.0,768.49,811.00,862.10,55,,2021 Espeon VMAX Full Art Secret Rare #270 Sword & Shield Fusion Strike PSA 10,https://www.ebay.com/sch/i.html?_nkw=2021+Espeon+VMAX+Full+Art+Secret+Rare+%23270+Sword+%26+Shield+Fusion+Strike+PSA+10&LH_Sold=1&LH_Complete=1&_ipg=120,EBAY,862.10,885,skip-below-tier-threshold,
148603152,Full Art Origin Forme Dialga V,240.0,225.00,200.22,226.66,30,,2022 Full Art Origin Forme Dialga V #177 Sword & Shield Astral Radiance PSA 10,https://www.ebay.com/sch/i.html?_nkw=2022+Full+Art+Origin+Forme+Dialga+V+%23177+Sword+%26+Shield+Astral+Radiance+PSA+10&LH_Sold=1&LH_Complete=1&_ipg=120,EBAY,226.66,240,no-change,
148603138,Full Art Charizard Vstar,265.0,232.00,232.00,253.96,47,,2022 Full Art Charizard Vstar Secret #174 Sword & Shield Brilliant Stars PSA 10,https://www.ebay.com/sch/i.html?_nkw=2022+Full+Art+Charizard+Vstar+Secret+%23174+Sword+%26+Shield+Brilliant+Stars+PSA+10&LH_Sold=1&LH_Complete=1&_ipg=120,EBAY,253.96,265,no-change,
148603136,Mega Gardevoir Ex,510.0,475.00,481.00,494.33,51,,2025 Mega Gardevoir Ex Special Illustration Rare #178 Mega Evolution PSA 10,https://www.ebay.com/sch/i.html?_nkw=2025+Mega+Gardevoir+Ex+Special+Illustration+Rare+%23178+Mega+Evolution+PSA+10&LH_Sold=1&LH_Complete=1&_ipg=120,EBAY,494.33,510,no-change,
148603141,Full Art Raichu & Alolan Raichu Gx,245.0,233.50,207.14,230.56,4,,2019 Full Art Raichu & Alolan Raichu Gx #220 Sun & Moon Unified Minds PSA 10,https://www.ebay.com/sch/i.html?_nkw=2019+Full+Art+Raichu+%26+Alolan+Raichu+Gx+%23220+Sun+%26+Moon+Unified+Minds+PSA+10&LH_Sold=1&LH_Complete=1&_ipg=120,CL,233.50,245,no-change,
148603145,Lucario & Melmetal Gx,215.0,184.50,192.50,203.99,55,,2019 Lucario & Melmetal Gx #120 Sun & Moon Unbroken Bonds PSA 10,https://www.ebay.com/sch/i.html?_nkw=2019+Lucario+%26+Melmetal+Gx+%23120+Sun+%26+Moon+Unbroken+Bonds+PSA+10&LH_Sold=1&LH_Complete=1&_ipg=120,EBAY,203.99,215,no-change,
148603146,Marshadow,180.0,157.00,151.57,175.50,119,,2025 Marshadow Illustration Rare #146 Mega Evolution PSA 10,https://www.ebay.com/sch/i.html?_nkw=2025+Marshadow+Illustration+Rare+%23146+Mega+Evolution+PSA+10&LH_Sold=1&LH_Complete=1&_ipg=120,EBAY,175.50,185,raise,
148603132,Wigglytuff,105.0,85.00,92.62,95.80,120,,2025 Wigglytuff Illustration Rare #105 Pfl En-Phantasmal Flames PSA 10,https://www.ebay.com/sch/i.html?_nkw=2025+Wigglytuff+Illustration+Rare+%23105+Pfl+En-Phantasmal+Flames+PSA+10&LH_Sold=1&LH_Complete=1&_ipg=120,EBAY,95.80,105,no-change,
148603124,Full Art Reshiram,130.0,120.00,111.25,139.96,63,,2021 Full Art Reshiram #113 Celebrations Classic Collection PSA 10,https://www.ebay.com/sch/i.html?_nkw=2021+Full+Art+Reshiram+%23113+Celebrations+Classic+Collection+PSA+10&LH_Sold=1&LH_Complete=1&_ipg=120,EBAY,139.96,150,raise,
148603118,Rocket's Snorlax,185.0,173.00,80.50,148.06,4,,2000 Rocket's Snorlax 1st Edition #33 Gym Heroes PSA 7,https://www.ebay.com/sch/i.html?_nkw=2000+Rocket%27s+Snorlax+1st+Edition+%2333+Gym+Heroes+PSA+7&LH_Sold=1&LH_Complete=1&_ipg=120,CL,173.00,185,no-change,
148603137,Sylveon GX,485.0,438.25,445.53,483.31,54,,2019 Sylveon GX Shiny Vault Full Art #SV76 Sun & Moon Hidden Fates PSA 10,https://www.ebay.com/sch/i.html?_nkw=2019+Sylveon+GX+Shiny+Vault+Full+Art+%23SV76+Sun+%26+Moon+Hidden+Fates+PSA+10&LH_Sold=1&LH_Complete=1&_ipg=120,EBAY,483.31,500,skip-below-tier-threshold,
148603122,Umbreon Ex,290.0,250.00,255.00,277.49,83,,2025 Umbreon Ex Prismatic Evolutions Premium Figure Collection #176 Sv Black Star Promo PSA 10,https://www.ebay.com/sch/i.html?_nkw=2025+Umbreon+Ex+Prismatic+Evolutions+Premium+Figure+Collection+%23176+Sv+Black+Star+Promo+PSA+10&LH_Sold=1&LH_Complete=1&_ipg=120,EBAY,277.49,290,no-change,
148603123,Espeon Ex,250.0,130.00,137.50,167.49,81,,2025 Espeon Ex Prismatic Evolutions Premium Figure Collection #175 Sv Black Star Promo PSA 10,https://www.ebay.com/sch/i.html?_nkw=2025+Espeon+Ex+Prismatic+Evolutions+Premium+Figure+Collection+%23175+Sv+Black+Star+Promo+PSA+10&LH_Sold=1&LH_Complete=1&_ipg=120,EBAY*,167.49,250,no-change,equalized to duplicate ($250)
148603161,Lillie's Determination,80.0,65.49,63.33,73.17,112,,2025 Lillie's Determination Ultra Rare #169 Mega Evolution PSA 10,https://www.ebay.com/sch/i.html?_nkw=2025+Lillie%27s+Determination+Ultra+Rare+%23169+Mega+Evolution+PSA+10&LH_Sold=1&LH_Complete=1&_ipg=120,EBAY,73.17,80,no-change,
148603166,Charizard VMAX,325.0,317.00,298.99,309.40,106,,2021 Charizard VMAX Shiny Vault Full Art #SV107 Sword & Shield Shining Fates PSA 10,https://www.ebay.com/sch/i.html?_nkw=2021+Charizard+VMAX+Shiny+Vault+Full+Art+%23SV107+Sword+%26+Shield+Shining+Fates+PSA+10&LH_Sold=1&LH_Complete=1&_ipg=120,CL,317.00,330,skip-below-tier-threshold,
148603168,Boa Hancock,500.0,420.00,,474.96,119,,2025 Boa Hancock Psa Magazine Exclusive #038 One Piece Promos PSA 10,https://www.ebay.com/sch/i.html?_nkw=2025+Boa+Hancock+Psa+Magazine+Exclusive+%23038+One+Piece+Promos+PSA+10&LH_Sold=1&LH_Complete=1&_ipg=120,EBAY*,474.96,500,no-change,equalized to duplicate ($500)
